product_id,onsale_web,price,stock_quantity,stock_status,sku,total_sales,post_date,post_title,post_name,post_modified,_merge,poids,Région,Domaine,Appellation,Couleur,Millésime,Contenance,Degré d'alcool
4729,True,8.6,151,True,38,38.0,2018-04-18 12:25:58,Emile Boeckel Crémant Brut Blanc de Blancs,emile-boeckel-cremant-brut-blanc-de-blancs,2020-08-27 17:15:03,both,1.5 kg,Alsace,Emile Boeckel,Crémant d'Alsace,Blanc,0,75cl,12%
4729,True,8.6,151,True,38,38.0,2018-04-18 12:25:58,Emile Boeckel Crémant Brut Blanc de Blancs,emile-boeckel-cremant-brut-blanc-de-blancs,2020-08-27 17:15:03,both,1.5 kg,Alsace,Emile Boeckel,Crémant d'Alsace,Blanc,0,75cl,12%
4795,True,12.0,34,True,3568,10.0,2018-04-19 14:48:15,Emile Boeckel Crémant Brut Rosé,emile-boeckel-cremant-brut-rose,2020-08-24 17:35:02,both,1.5 kg,Alsace,Emile Boeckel,Crémant d'Alsace,,0,75cl,12%
4795,True,12.0,34,True,3568,10.0,2018-04-19 14:48:15,Emile Boeckel Crémant Brut Rosé,emile-boeckel-cremant-brut-rose,2020-08-24 17:35:02,both,1.5 kg,Alsace,Emile Boeckel,Crémant d'Alsace,,0,75cl,12%
6738,True,15.4,40,True,8193,3.0,2020-03-04 13:54:12,Emile Boeckel Crémant Chardonnay Extra Brut 2016,emile-boeckel-cremant-chardonnay-extra-brut-2016,2020-08-22 10:15:02,both,1.5 kg,Alsace,Emile Boeckel,Crémant d'Alsace,Blanc,0,75cl,12%
6738,True,15.4,40,True,8193,3.0,2020-03-04 13:54:12,Emile Boeckel Crémant Chardonnay Extra Brut 2016,emile-boeckel-cremant-chardonnay-extra-brut-2016,2020-08-22 10:15:02,both,1.5 kg,Alsace,Emile Boeckel,Crémant d'Alsace,Blanc,0,75cl,12%
4101,True,15.8,37,True,14905,0.0,2018-02-13 10:11:16,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,emile-boeckel-pinot-gris-gc-zotzenberg-2016,2020-08-25 18:45:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Grand Cru,Blanc,2017,75cl,"13,50%"
4101,True,15.8,37,True,14905,0.0,2018-02-13 10:11:16,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,emile-boeckel-pinot-gris-gc-zotzenberg-2016,2020-08-25 18:45:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Grand Cru,Blanc,2017,75cl,"13,50%"
4106,True,12.6,26,True,15787,6.0,2018-02-13 10:36:10,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,emile-boeckel-pinot-noir-barriques-2018,2020-08-27 15:15:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Pinot Noir,Rouge,2020,75cl,13%
4106,True,12.6,26,True,15787,6.0,2018-02-13 10:36:10,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,emile-boeckel-pinot-noir-barriques-2018,2020-08-27 15:15:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Pinot Noir,Rouge,2020,75cl,13%
4107,True,35.0,35,True,14800,0.0,2018-02-13 10:48:51,Emile Boeckel Pinot Noir Terres Rouges 2016,emile-boeckel-pinot-noir-terres-rouges-2016,2020-08-22 10:05:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Pinot Noir,Rouge,2017,75cl,"12,50%"
4107,True,35.0,35,True,14800,0.0,2018-02-13 10:48:51,Emile Boeckel Pinot Noir Terres Rouges 2016,emile-boeckel-pinot-noir-terres-rouges-2016,2020-08-22 10:05:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Pinot Noir,Rouge,2017,75cl,"12,50%"
4104,True,9.7,37,True,15683,12.0,2018-02-13 10:23:45,Emile Boeckel Riesling Brandluft 2018,emile-boeckel-riesling-brandluft-2018,2020-08-26 15:55:03,both,1.5 kg,Alsace,Emile Boeckel,Alsace Riesling,Blanc,2020,75cl,"12,50%"
4104,True,9.7,37,True,15683,12.0,2018-02-13 10:23:45,Emile Boeckel Riesling Brandluft 2018,emile-boeckel-riesling-brandluft-2018,2020-08-26 15:55:03,both,1.5 kg,Alsace,Emile Boeckel,Alsace Riesling,Blanc,2020,75cl,"12,50%"
4103,True,16.3,6,True,16505,12.0,2018-02-13 10:19:23,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,emile-boeckel-riesling-gc-wiebelsberg-2016,2020-08-20 09:30:18,both,1.5 kg,Alsace,Emile Boeckel,Alsace Grand Cru,Blanc,2017,75cl,"12,50%"
4103,True,16.3,6,True,16505,12.0,2018-02-13 10:19:23,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,emile-boeckel-riesling-gc-wiebelsberg-2016,2020-08-20 09:30:18,both,1.5 kg,Alsace,Emile Boeckel,Alsace Grand Cru,Blanc,2017,75cl,"12,50%"
4102,True,16.3,16,True,15767,1.0,2018-02-13 10:14:48,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,emile-boeckel-sylvaner-grand-cru-zotzenberg-2017,2020-08-25 18:25:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Grand Cru,Blanc,2019,75cl,14%
4102,True,16.3,16,True,15767,1.0,2018-02-13 10:14:48,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,emile-boeckel-sylvaner-grand-cru-zotzenberg-2017,2020-08-25 18:25:02,both,1.5 kg,Alsace,Emile Boeckel,Alsace Grand Cru,Blanc,2019,75cl,14%
4105,True,6.8,42,True,16504,5.0,2018-02-13 10:31:33,Emile Boeckel Sylvaner Vieilles Vignes 2019,emile-boeckel-sylvaner-vieilles-vignes-2019,2020-08-27 09:28:39,both,1.5 kg,Alsace,Emile Boeckel,Alsace Sylvaner,Blanc,2020,75cl,"12,50%"
4105,True,6.8,42,True,16504,5.0,2018-02-13 10:31:33,Emile Boeckel Sylvaner Vieilles Vignes 2019,emile-boeckel-sylvaner-vieilles-vignes-2019,2020-08-27 09:28:39,both,1.5 kg,Alsace,Emile Boeckel,Alsace Sylvaner,Blanc,2020,75cl,"12,50%"
5794,True,21.7,34,True,14692,0.0,2019-03-19 10:06:47,Château Fonréaud Bordeaux Blanc Le Cygne 2016,fonreaud-bordeaux-blanc-le-cygne-2016,2020-04-25 21:40:31,both,1.5 kg,Bordeaux,Seléction de Bordeaux NR,Bordeaux,Blanc,2016,75cl,13%
5794,True,21.7,34,True,14692,0.0,2019-03-19 10:06:47,Château Fonréaud Bordeaux Blanc Le Cygne 2016,fonreaud-bordeaux-blanc-le-cygne-2016,2020-04-25 21:40:31,both,1.5 kg,Bordeaux,Seléction de Bordeaux NR,Bordeaux,Blanc,2016,75cl,13%
5715,True,13.7,35,True,14982,0.0,2019-01-31 15:13:51,François Baur Gewurztraminer Herrenweg de Turckheim 2016,francois-baur-gewurztraminer-herrenweg-de-turckheim-2016,2020-07-29 17:25:01,both,1.5 kg,Alsace,François Baur,Alsace Gewurztraminer,Blanc,2019,75cl,13%
5715,True,13.7,35,True,14982,0.0,2019-01-31 15:13:51,François Baur Gewurztraminer Herrenweg de Turckheim 2016,francois-baur-gewurztraminer-herrenweg-de-turckheim-2016,2020-07-29 17:25:01,both,1.5 kg,Alsace,François Baur,Alsace Gewurztraminer,Blanc,2019,75cl,13%
4722,True,13.7,0,True,15880,1.0,2018-04-18 11:31:10,François Baur Pinot Gris Herrenweg de Turckheim 2018,francois-baur-pinot-gris-herrenweg-de-turckheim-2018,2020-08-25 18:45:02,both,1.5 kg,Alsace,François Baur,Alsace Pinot Gris,Blanc,2020,75cl,13%
4722,True,13.7,0,True,15880,1.0,2018-04-18 11:31:10,François Baur Pinot Gris Herrenweg de Turckheim 2018,francois-baur-pinot-gris-herrenweg-de-turckheim-2018,2020-08-25 18:45:02,both,1.5 kg,Alsace,François Baur,Alsace Pinot Gris,Blanc,2020,75cl,13%
4723,True,29.0,5,True,15879,3.0,2018-04-18 11:36:38,François Baur Pinot Noir Sang Du Dragon 2017,francois-baur-pinot-noir-sang-du-dragon-2017,2020-08-22 14:35:03,both,1.5 kg,Alsace,François Baur,Alsace Pinot Noir,Rouge,2019,75cl,14%
4723,True,29.0,5,True,15879,3.0,2018-04-18 11:36:38,François Baur Pinot Noir Sang Du Dragon 2017,francois-baur-pinot-noir-sang-du-dragon-2017,2020-08-22 14:35:03,both,1.5 kg,Alsace,François Baur,Alsace Pinot Noir,Rouge,2019,75cl,14%
4726,True,12.7,0,True,14950,4.0,2018-04-18 11:53:51,François Baur Pinot Noir Schlittweg 2017,francois-baur-pinot-noir-schlittweg-2017,2020-05-06 11:35:01,both,1.5 kg,Alsace,François Baur,Alsace Pinot Noir,Rouge,2019,75cl,"13,50%"
4726,True,12.7,0,True,14950,4.0,2018-04-18 11:53:51,François Baur Pinot Noir Schlittweg 2017,francois-baur-pinot-noir-schlittweg-2017,2020-05-06 11:35:01,both,1.5 kg,Alsace,François Baur,Alsace Pinot Noir,Rouge,2019,75cl,"13,50%"
4725,True,23.4,1,True,16010,0.0,2018-04-18 11:45:30,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,francois-baur-riesling-grand-cru-brand-clos-de-la-treille-2017,2020-08-22 14:55:03,both,1.5 kg,Alsace,François Baur,Alsace Grand Cru,Blanc,2017,75cl,"13,50%"
4725,True,23.4,1,True,16010,0.0,2018-04-18 11:45:30,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,francois-baur-riesling-grand-cru-brand-clos-de-la-treille-2017,2020-08-22 14:55:03,both,1.5 kg,Alsace,François Baur,Alsace Grand Cru,Blanc,2017,75cl,"13,50%"
4610,True,13.1,114,True,15801,0.0,2018-04-13 15:10:06,François Bergeret Hautes Côtes de Beaune Blanc 2018,francois-bergeret-hautes-cotes-de-beaune-blanc-2018,2020-08-27 09:30:12,both,1.5 kg,Bourgogne,François Bergeret,Hautes Côtes de Beaune,Blanc,2019,75cl,13%
4610,True,13.1,114,True,15801,0.0,2018-04-13 15:10:06,François Bergeret Hautes Côtes de Beaune Blanc 2018,francois-bergeret-hautes-cotes-de-beaune-blanc-2018,2020-08-27 09:30:12,both,1.5 kg,Bourgogne,François Bergeret,Hautes Côtes de Beaune,Blanc,2019,75cl,13%
4607,True,13.4,0,True,15146,0.0,2018-04-13 14:26:33,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,francois-bergeret-hautes-cotes-de-beaune-rondo-2017,2019-02-20 09:32:38,both,,,,,,0,,
4607,True,13.4,0,True,15146,0.0,2018-04-13 14:26:33,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,francois-bergeret-hautes-cotes-de-beaune-rondo-2017,2019-02-20 09:32:38,both,,,,,,0,,
4609,True,11.8,237,True,15145,0.0,2018-04-13 14:31:47,François Bergeret Hautes Côtes de Beaune Rouge 2017,francois-bergeret-hautes-cotes-de-beaune-rouge-2017,2020-08-27 15:35:02,both,1.5 kg,Bourgogne,François Bergeret,Hautes Côtes de Beaune,Rouge,2017,75cl,"13,50%"
4609,True,11.8,237,True,15145,0.0,2018-04-13 14:31:47,François Bergeret Hautes Côtes de Beaune Rouge 2017,francois-bergeret-hautes-cotes-de-beaune-rouge-2017,2020-08-27 15:35:02,both,1.5 kg,Bourgogne,François Bergeret,Hautes Côtes de Beaune,Rouge,2017,75cl,"13,50%"
4220,True,11.6,66,True,15758,12.0,2018-02-16 10:54:27,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,frissant-chenin-pierres-2018,2020-08-27 11:45:02,both,1.5 kg,Vallée de la Loire,Xavier Frissant,Touraine Amboise,Blanc,2018,75cl,
4220,True,11.6,66,True,15758,12.0,2018-02-16 10:54:27,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,frissant-chenin-pierres-2018,2020-08-27 11:45:02,both,1.5 kg,Vallée de la Loire,Xavier Frissant,Touraine Amboise,Blanc,2018,75cl,
5893,True,26.6,65,True,13910,5.0,2019-03-28 10:30:16,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,gilbert-picq-chablis-1er-cru-vaucoupin-2016,2020-08-27 15:55:01,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
5893,True,26.6,65,True,13910,5.0,2019-03-28 10:30:16,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,gilbert-picq-chablis-1er-cru-vaucoupin-2016,2020-08-27 15:55:01,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4613,True,16.9,31,True,15030,9.0,2018-04-13 15:35:29,Gilbert Picq Chablis 2017,gilbert-picq-chablis-2017,2020-08-27 16:05:02,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4613,True,16.9,31,True,15030,9.0,2018-04-13 15:35:29,Gilbert Picq Chablis 2017,gilbert-picq-chablis-2017,2020-08-27 16:05:02,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4614,True,19.0,50,True,15875,11.0,2018-04-13 15:41:12,Gilbert Picq Chablis En Vaudécorse 2017,gilbert-picq-chablis-en-vaudecorse-2017,2020-08-27 16:05:03,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4614,True,19.0,50,True,15875,11.0,2018-04-13 15:41:12,Gilbert Picq Chablis En Vaudécorse 2017,gilbert-picq-chablis-en-vaudecorse-2017,2020-08-27 16:05:03,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4612,True,20.6,49,True,15038,10.0,2018-04-13 15:27:12,Gilbert Picq Chablis Vieilles Vignes 2017,gilbert-picq-chablis-vieilles-vignes-2017,2020-08-27 16:05:03,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2018,75cl,"12,50%"
4612,True,20.6,49,True,15038,10.0,2018-04-13 15:27:12,Gilbert Picq Chablis Vieilles Vignes 2017,gilbert-picq-chablis-vieilles-vignes-2017,2020-08-27 16:05:03,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2018,75cl,"12,50%"
4611,True,26.2,27,True,15452,15.0,2018-04-13 15:15:26,Gilbert Picq Chablis Vosgros 1er Cru 2017,gilbert-picq-chablis-vosgros-1er-cru-2017,2020-08-26 11:25:02,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4611,True,26.2,27,True,15452,15.0,2018-04-13 15:15:26,Gilbert Picq Chablis Vosgros 1er Cru 2017,gilbert-picq-chablis-vosgros-1er-cru-2017,2020-08-26 11:25:02,both,1.5 kg,Bourgogne,Gilbert Picq,Chablis,Blanc,2019,75cl,"12,50%"
4067,True,22.0,31,True,15490,19.0,2018-02-12 13:24:30,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,gilles-robin-alberic-2017,2020-08-25 18:25:02,both,1.5 kg,Rhône,Gilles Robin,Crozes-Hermitage,Rouge,2017,75cl,"13,50%"
4067,True,22.0,31,True,15490,19.0,2018-02-12 13:24:30,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,gilles-robin-alberic-2017,2020-08-25 18:25:02,both,1.5 kg,Rhône,Gilles Robin,Crozes-Hermitage,Rouge,2017,75cl,"13,50%"
6108,True,46.0,0,True,14797,0.0,2019-06-08 10:05:31,Gilles Robin Cornas 2016,gilles-robin-cornas-2016,2020-08-27 14:35:02,both,,,,,,0,,
6108,True,46.0,0,True,14797,0.0,2019-06-08 10:05:31,Gilles Robin Cornas 2016,gilles-robin-cornas-2016,2020-08-27 14:35:02,both,,,,,,0,,
4070,True,23.4,98,True,15444,7.0,2018-02-12 14:02:17,Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018,gilles-robin-crozes-hermitage-marelles-2018,2020-08-27 09:30:09,both,1.5 kg,Rhône,Gilles Robin,Crozes-Hermitage,Blanc,2019,75cl,"13,50%"
4070,True,23.4,98,True,15444,7.0,2018-02-12 14:02:17,Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018,gilles-robin-crozes-hermitage-marelles-2018,2020-08-27 09:30:09,both,1.5 kg,Rhône,Gilles Robin,Crozes-Hermitage,Blanc,2019,75cl,"13,50%"
4068,True,16.6,157,True,16416,62.0,2018-02-12 13:42:28,Gilles Robin Crozes-Hermitage Rouge Papillon 2019,gilles-robin-crozes-hermitage-papillon-2019,2020-08-27 16:05:04,both,1.5 kg,Rhône,Gilles Robin,Crozes-Hermitage,Rouge,2021,75cl,"13,50%"
4068,True,16.6,157,True,16416,62.0,2018-02-12 13:42:28,Gilles Robin Crozes-Hermitage Rouge Papillon 2019,gilles-robin-crozes-hermitage-papillon-2019,2020-08-27 16:05:04,both,1.5 kg,Rhône,Gilles Robin,Crozes-Hermitage,Rouge,2021,75cl,"13,50%"
5700,True,44.5,0,True,14736,1.0,2019-01-31 11:58:26,"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016",gilles-robin-crozes-hermitage-rouge-1920-2016-copie,2020-04-21 10:45:03,both,,,,,,0,,
5700,True,44.5,0,True,14736,1.0,2019-01-31 11:58:26,"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016",gilles-robin-crozes-hermitage-rouge-1920-2016-copie,2020-04-21 10:45:03,both,,,,,,0,,
4069,True,60.0,0,True,11862,0.0,2018-02-12 13:46:23,Gilles Robin Hermitage Rouge 2012,gilles-robin-hermitage-2012,2019-01-31 12:12:56,both,,,,,,0,,
4069,True,60.0,0,True,11862,0.0,2018-02-12 13:46:23,Gilles Robin Hermitage Rouge 2012,gilles-robin-hermitage-2012,2019-01-31 12:12:56,both,,,,,,0,,
6109,True,39.2,0,True,15201,1.0,2019-06-08 10:08:41,Gilles Robin Saint-Joseph Rouge André Péalat 2010,gilles-robin-saint-joseph-pealat-2010,2020-08-01 09:35:02,both,,,,,,0,,
6109,True,39.2,0,True,15201,1.0,2019-06-08 10:08:41,Gilles Robin Saint-Joseph Rouge André Péalat 2010,gilles-robin-saint-joseph-pealat-2010,2020-08-01 09:35:02,both,,,,,,0,,
4094,True,13.7,24,True,15676,0.0,2018-02-13 09:24:04,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,ginglinger-gewurzt-wahlenbourg-2017,2020-08-25 14:00:04,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Gewurztraminer,Blanc,2019,75cl,13%
4094,True,13.7,24,True,15676,0.0,2018-02-13 09:24:04,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,ginglinger-gewurzt-wahlenbourg-2017,2020-08-25 14:00:04,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Gewurztraminer,Blanc,2019,75cl,13%
4141,True,39.0,1,True,304,40.0,2018-02-13 12:57:44,Champagne Gosset Grande Réserve,gosset-champagne-grande-reserve,2020-08-27 11:25:02,both,1.5 kg,Champagne,Gosset,Champagne,Blanc,0,75cl,12%
4141,True,39.0,1,True,304,40.0,2018-02-13 12:57:44,Champagne Gosset Grande Réserve,gosset-champagne-grande-reserve,2020-08-27 11:25:02,both,1.5 kg,Champagne,Gosset,Champagne,Blanc,0,75cl,12%
6887,True,21.8,24,True,15736,0.0,2020-04-24 21:32:59,Gratavinum Priorat 2?r 2017,gratavinum-priorat-2%cf%80r-2017,2020-06-24 11:45:03,both,1.5 kg,Espagne,Gratavinum,Priorat,Rouge,2018,75cl,"13,50%"
6887,True,21.8,24,True,15736,0.0,2020-04-24 21:32:59,Gratavinum Priorat 2?r 2017,gratavinum-priorat-2%cf%80r-2017,2020-06-24 11:45:03,both,1.5 kg,Espagne,Gratavinum,Priorat,Rouge,2018,75cl,"13,50%"
6886,True,42.0,0,True,14897,0.0,2020-04-24 21:18:32,Gratavinum Priorat GV5 2011,gratavinum-priorat-gv5-2011,2020-06-26 15:05:03,both,1.5 kg,Espagne,Gratavinum,Priorat,Rouge,2013,75cl,"14,50%"
6886,True,42.0,0,True,14897,0.0,2020-04-24 21:18:32,Gratavinum Priorat GV5 2011,gratavinum-priorat-gv5-2011,2020-06-26 15:05:03,both,1.5 kg,Espagne,Gratavinum,Priorat,Rouge,2013,75cl,"14,50%"
4286,True,69.8,4,True,16066,10.0,2018-02-28 13:33:10,Domaine Hauvette Les Baux de Provence Amethyste 2017,hauvette-baux-provence-amethyste-2017,2020-07-16 15:45:03,both,1.5 kg,Provence,Domaine Hauvette,Les Baux de Provence,Rouge,2018,75cl,"12,50%"
4286,True,69.8,4,True,16066,10.0,2018-02-28 13:33:10,Domaine Hauvette Les Baux de Provence Amethyste 2017,hauvette-baux-provence-amethyste-2017,2020-07-16 15:45:03,both,1.5 kg,Provence,Domaine Hauvette,Les Baux de Provence,Rouge,2018,75cl,"12,50%"
4177,True,13.5,109,True,15583,0.0,2018-02-14 17:38:26,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,hortus-la-bergerie-blanc-2018,2020-07-09 14:25:02,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Val De Montferrand,Blanc,2019,75cl,"12,50%"
4177,True,13.5,109,True,15583,0.0,2018-02-14 17:38:26,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,hortus-la-bergerie-blanc-2018,2020-07-09 14:25:02,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Val De Montferrand,Blanc,2019,75cl,"12,50%"
4180,True,24.0,47,True,15783,0.0,2018-02-14 17:55:16,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,hortus-la-grande-cuvee-blanc-2018,2020-06-25 09:30:12,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Val De Montferrand,Blanc,2020,75cl,"13,50%"
4180,True,24.0,47,True,15783,0.0,2018-02-14 17:55:16,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,hortus-la-grande-cuvee-blanc-2018,2020-06-25 09:30:12,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Val De Montferrand,Blanc,2020,75cl,"13,50%"
4179,True,24.0,73,True,16166,7.0,2018-02-14 17:48:16,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,hortus-pic-saint-loup-grande-cuvee-2018,2020-08-27 10:08:37,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Pic Saint-Loup,Rouge,2019,75cl,14%
4179,True,24.0,73,True,16166,7.0,2018-02-14 17:48:16,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,hortus-pic-saint-loup-grande-cuvee-2018,2020-08-27 10:08:37,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Pic Saint-Loup,Rouge,2019,75cl,14%
4176,True,13.5,276,True,15629,9.0,2018-02-14 17:25:46,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,hortus-pic-saint-loup-la-bergerie-2018,2020-08-27 09:30:10,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Pic Saint-Loup,Rouge,2020,75cl,13%
4176,True,13.5,276,True,15629,9.0,2018-02-14 17:25:46,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,hortus-pic-saint-loup-la-bergerie-2018,2020-08-27 09:30:10,both,1.5 kg,Languedoc-Roussillon,Domaine de l'Hortus,Pic Saint-Loup,Rouge,2020,75cl,13%
4178,True,11.5,12,True,16160,17.0,2018-02-14 17:43:30,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,hortus-pic-saint-loup-la-bergerie-rose-2019,2020-08-12 15:45:02,both,,,,,,0,,
4178,True,11.5,12,True,16160,17.0,2018-02-14 17:43:30,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,hortus-pic-saint-loup-la-bergerie-rose-2019,2020-08-12 15:45:02,both,,,,,,0,,
5761,True,19.5,0,True,13849,0.0,2019-03-13 14:05:40,Huiles d'Olive Extra Vierge Planeta 3x 10cl,huile-dolive-extra-vierge-planeta-3x-10cl,2019-05-28 17:00:02,both,1 kg,,Planeta,,,0,3x 10cl,
5761,True,19.5,0,True,13849,0.0,2019-03-13 14:05:40,Huiles d'Olive Extra Vierge Planeta 3x 10cl,huile-dolive-extra-vierge-planeta-3x-10cl,2019-05-28 17:00:02,both,1 kg,,Planeta,,,0,3x 10cl,
5760,True,13.1,37,True,11258,2.0,2019-03-13 14:02:06,Huile d'Olive Extra Vierge Planeta 50cl,huile-dolive-extra-vierge-planeta-50cl,2020-08-19 10:55:02,both,1 kg,,Planeta,,,0,50cl,
5760,True,13.1,37,True,11258,2.0,2019-03-13 14:02:06,Huile d'Olive Extra Vierge Planeta 50cl,huile-dolive-extra-vierge-planeta-50cl,2020-08-19 10:55:02,both,1 kg,,Planeta,,,0,50cl,
5756,True,42.2,30,True,7033,4.0,2019-03-13 13:44:44,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,huile-olive-planeta-3l,2020-08-27 14:55:02,both,3.5 kg,,Planeta,,,0,300cl,
5756,True,42.2,30,True,7033,4.0,2019-03-13 13:44:44,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,huile-olive-planeta-3l,2020-08-27 14:55:02,both,3.5 kg,,Planeta,,,0,300cl,
6038,True,48.5,11,True,15318,0.0,2019-04-25 09:47:47,I Fabbri Chianti Classico Gran Selezione 2015,i-fabbri-chianti-classico-gran-selezione-2015,2020-08-24 16:25:02,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2015,75cl,"13,50%"
6038,True,48.5,11,True,15318,0.0,2019-04-25 09:47:47,I Fabbri Chianti Classico Gran Selezione 2015,i-fabbri-chianti-classico-gran-selezione-2015,2020-08-24 16:25:02,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2015,75cl,"13,50%"
4275,True,14.9,14,True,14864,12.0,2018-02-27 13:33:54,I Fabbri Chianti Classico Lamole 2017,i-fabbri-chianti-classico-lamole-2017,2020-08-22 14:35:02,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2018,75cl,"13,50%"
4275,True,14.9,14,True,14864,12.0,2018-02-27 13:33:54,I Fabbri Chianti Classico Lamole 2017,i-fabbri-chianti-classico-lamole-2017,2020-08-22 14:35:02,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2018,75cl,"13,50%"
4277,True,24.8,0,True,14865,3.0,2018-02-27 13:53:06,I Fabbri Chianti Classico Riserva 2015,i-fabbri-chianti-classico-riserva-2015,2020-06-16 17:25:02,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2016,75cl,"13,50%"
4277,True,24.8,0,True,14865,3.0,2018-02-27 13:53:06,I Fabbri Chianti Classico Riserva 2015,i-fabbri-chianti-classico-riserva-2015,2020-06-16 17:25:02,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2016,75cl,"13,50%"
4276,True,17.6,1,True,14527,0.0,2018-02-27 13:45:13,I Fabbri Chianti Classico Terra Di Lamole 2015,i-fabbri-chianti-classico-terra-di-lamole-2015,2020-07-02 18:25:03,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2019,75cl,"13,50%"
4276,True,17.6,1,True,14527,0.0,2018-02-27 13:45:13,I Fabbri Chianti Classico Terra Di Lamole 2015,i-fabbri-chianti-classico-terra-di-lamole-2015,2020-07-02 18:25:03,both,1.5 kg,Italie,I Fabbri,Chianti Classico,Rouge,2019,75cl,"13,50%"
4304,True,8.1,133,True,15120,0.0,2018-02-28 15:45:13,Domaine de l'Idylle Savoie Cruet 2018,idylle-savoie-cruet-2018,2020-05-30 15:55:02,both,1.5 kg,Savoie,Domaine de l'Idylle,Savoie,Blanc,2018,75cl,"11,50%"
